"4G_RRC_SETUP_FAILURES_OVERALL","4G_4G2G_OUT_HO_FAILURES_SRVCC","4G_4G2G_OUT_HO_SUCC_RATE_SRVCC","4G_4G2G_OUT_HO_SUCC_SRVCC","4G_4G3G_OUT_HO_FAILURES_SRVCC","4G_4G3G_OUT_HO_SUCC_RATE_SRVCC","4G_4G3G_OUT_HO_SUCC_SRVCC","4G_4G4G_OUT_HO_FAILURES_OVERALL","4G_4G4G_OUT_HO_FAILURES_VOICE","4G_4G4G_OUT_HO_SUCC_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_VOICE","LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1","LTE_Traffic_Volume_DL_GBytes_LTE_1","LTE_Traffic_Volume_UL_GBytes_LTE_1","4G_TRAFFIC_VOLUME_DL_OVERALL","4G_TRAFFIC_VOLUME_OVERALL","4G_TRAFFIC_VOLUME_UL_OVERALL","4G_HO_SRVCC_SUCCESSES","4G_BPCR_OVERALL_RRC_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_ATT_MV_LN","4G_OUT_HO_SRVCC_FAILURES_OVERALL","4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL","4G_BPCR_DATA","4G_TRAFFIC_VOLUME_DL_DATA_NOK","4G_TRAFFIC_VOLUME_UL_DATA_NOK","4G_TRAFFIC_VOLUME_VOICE_NOK","4G_DL_MAX_THROUGHPUT_NOK","4G_HO_ATTEMPTS","4G_HO_ATTEMPTS_NOK","4G_HO_FAILURES","4G_HO_SRVCC_ATTEMPTS","4G_HO_SRVCC_ATTEMPTS_NOK","4G_RRC_SETUP_ATTEMPTS_OVERALL","4G_RRC_SETUP_SUCCESSES_OVERALL","4G_ERAB_SETUP_ATTEMPTS_DATA","4G_ERAB_SETUP_ATTEMPTS_VOICE","4G_ERAB_SETUP_SUCCESSES_DATA","4G_ERAB_SETUP_SUCCESSES_VOICE","4G_BPCR_OVERALL_NOK","4G_ERAB_SETUP_ATTEMPTS_OVERALL","4G_ERAB_SETUP_FAILURES_DATA","4G_ERAB_SETUP_FAILURES_OVERALL","4G_ERAB_SETUP_FAILURES_VOICE","4G_ERAB_SETUP_SUCCESS_RATE_DATA","4G_ERAB_SETUP_SUCCESS_RATE_OVERALL","4G_ERAB_SETUP_SUCCESS_RATE_VOICE","4G_ERAB_SETUP_SUCCESSES_OVERALL","4G_IMS_SIG_ATTEMPTS","4G_IMS_SIG_FAILURES","4G_IMS_SIG_SUCCESS_RATE","4G_IMS_SIG_SUCCESSES","4G_MIMO_SPATIAL_MUX_SHARE","4G_RRC_SETUP_SUCCESS_RATE_OVERALL","4G_S1_SETUP_ATTEMPTS_OVERALL","4G_S1_SETUP_FAILURES_OVERALL","4G_S1_SETUP_SUCC_RATE_OVERALL","4G_S1_SETUP_SUCCESSES_OVERALL","OUTPUT"
"0","0","0","0","0","0","0","0","0","103","100,000","100,000","1,134","0.5090 ","0.0465 ","0","0.52","0","0","735","1229","1229","0","0","0.000","0.47","0.05","1.07 ","95.3","103","103","0","0","0","735","735","647","0","647","0","0.000","1229","0","0","0","100,000","100,000","0","1229","582","0","100,000","582","35,710","100,000","735","0","100,000","735","0"
"0","0","0","0","0","0","0","0","0","124","100,000","100,000","9,476","42,636","17,605","4","5.73","2","0","727","1153","1153","0","0","0.000","3.97","1.76","0.62 ","152.8","124","124","0","0","0","727","727","635","1","635","1","0.000","1153","0","0","0","100,000","100,000","100,000","1153","517","0","100,000","517","62,170","100,000","727","0","100,000","727","0"
"0","0","0","0","0","0","0","0","0","62","100,000","0","0.243 ","0.1096 ","0.0235 ","0","0.13","0","0","725","1002","1002","0","0","0.000","0.1","0.02","0.00 ","26.3","62","62","0","0","0","725","725","695","0","695","0","0.000","1002","0","0","0","100,000","100,000","0","1002","307","0","100,000","307","19,330","100,000","725","0","100,000","725","0"
"0","0","0","0","0","0","0","0","0","48","100,000","100,000","0.710 ","0.3199 ","0.0286 ","0","0.33","0","0","709","1110","1110","0","0","0.000","0.3","0.03","0.07 ","29.7","48","48","0","0","0","709","709","637","4","637","4","0.000","1110","0","0","0","100,000","100,000","100,000","1110","469","0","100,000","469","38,470","100,000","709","0","100,000","709","0"
"0","0","0","0","0","0","0","0","0","35","100,000","0","0.096 ","0.0195 ","0.0036 ","0","0.02","0","0","695","944","944","0","0","0.000","0.02","0","0.02 ","10.7","35","35","0","0","0","695","695","539","1","539","1","0.000","944","0","0","0","100,000","100,000","100,000","944","404","0","100,000","404","14,900","100,000","695","0","100,000","695","0"
"-1","0","0","0","0","0","0","0","0","31","100,000","0","2,718","12,066","0.0330 ","1","1.16","0","0","688","1137","1137","0","0","-0.150","1.12","0.03","0.00 ","63.2","31","31","0","0","0","687","688","656","0","656","0","-0.150","1137","0","0","0","100,000","100,000","0","1137","481","0","100,000","481","54,450","100,150","688","0","100,000","688","0"
"0","0","0","0","0","0","0","0","0","36","100,000","100,000","1,148","0.2815 ","0.0088 ","0","0.27","0","0","663","1100","1100","0","0","0.000","0.26","0.01","0.03 ","50.4","36","36","0","0","0","663","663","574","0","574","0","0.000","1100","0","0","0","100,000","100,000","0","1100","526","0","100,000","526","41,850","100,000","663","0","100,000","663","0"
"0","0","0","0","0","0","0","0","0","186","100,000","100,000","0.724 ","0.2374 ","0.0211 ","0","0.24","0","0","662","886","886","0","0","0.000","0.22","0.02","0.08 ","56.7","186","186","0","0","0","662","662","652","1","652","1","0.000","886","0","0","0","100,000","100,000","100,000","886","233","0","100,000","233","46,670","100,000","662","0","100,000","662","0"
"0","0","0","0","0","100,000","1","0","0","57","100,000","100,000","17,028","61,989","0.1878 ","6","5.96","0","1","644","947","947","0","100,000","0.000","5.77","0.19","0.06 ","117.1","57","57","0","1","1","644","644","580","1","580","1","0.000","947","0","0","0","100,000","100,000","100,000","947","366","0","100,000","366","68,040","100,000","644","0","100,000","644","0"
"0","0","0","0","0","0","0","0","0","89","100,000","100,000","0.818 ","0.2434 ","0.0090 ","0","0.24","0","0","637","1107","1107","0","0","0.000","0.23","0.01","0.68 ","26.7","89","89","0","0","0","637","637","570","0","570","0","0.000","1107","0","0","0","100,000","100,000","0","1107","537","0","100,000","537","21,340","100,000","637","0","100,000","637","0"
"0","0","0","0","0","0","0","0","0","40","100,000","100,000","1,472","0.3305 ","0.0549 ","0","0.36","0","0","630","1042","1042","0","0","0.000","0.31","0.05","0.19 ","39.7","40","40","0","0","0","630","630","584","3","584","3","0.000","1042","0","0","0","100,000","100,000","100,000","1042","455","0","100,000","455","65,600","100,000","630","0","100,000","630","0"
"0","0","0","0","0","0","0","0","0","45","100,000","100,000","3,763","13,195","0.0546 ","1","1.28","0","0","619","1067","1067","0","0","0.000","1.23","0.05","0.26 ","46.7","45","45","0","0","0","619","619","534","3","534","3","0.000","1067","0","0","0","100,000","100,000","100,000","1067","530","0","100,000","530","23,000","100,000","619","0","100,000","619","0"
"0","0","0","0","0","0","0","0","0","53","100,000","100,000","0.726 ","0.1353 ","0.0068 ","0","0.13","0","0","598","933","933","0","0","0.000","0.13","0.01","0.01 ","97.8","53","53","0","0","0","598","598","572","0","572","0","0.000","933","0","0","0","100,000","100,000","0","933","361","0","100,000","361","44,220","100,000","598","0","100,000","598","0"
"0","0","0","0","0","0","0","0","0","62","100,000","100,000","2,620","11,784","0.0414 ","1","1.14","0","0","598","1050","1050","0","0","0.000","1.1","0.04","1.31 ","51.1","62","62","0","0","0","598","598","538","8","538","8","0.000","1050","0","0","0","100,000","100,000","100,000","1050","504","0","100,000","504","36,490","100,000","598","0","100,000","598","0"
"0","0","0","0","0","0","0","0","0","47","100,000","100,000","0.437 ","0.1766 ","0.0236 ","0","0.19","0","0","592","908","908","0","0","0.000","0.16","0.02","1.36 ","20.8","47","47","0","0","0","592","592","497","1","497","1","0.000","908","0","0","0","100,000","100,000","100,000","908","410","0","100,000","410","14,880","100,000","592","0","100,000","592","0"
"0","0","0","0","0","0","0","0","0","98","100,000","100,000","1,054","0.2339 ","0.0120 ","0","0.23","0","0","587","921","921","0","0","0.000","0.22","0.01","0.01 ","56.6","98","98","0","0","0","587","587","505","1","505","1","0.000","921","0","0","0","100,000","100,000","100,000","921","415","0","100,000","415","46,910","100,000","587","0","100,000","587","0"
"0","0","0","0","0","0","0","0","0","54","100,000","100,000","1,912","0.7892 ","0.0220 ","1","0.76","0","0","583","952","952","0","0","0.000","0.74","0.02","0.90 ","74.8","54","54","0","0","0","583","583","533","4","533","4","0.000","952","0","0","0","100,000","100,000","100,000","952","415","0","100,000","415","42,850","100,000","583","0","100,000","583","0"
"0","0","0","0","0","0","0","0","0","80","100,000","100,000","1,893","0.2987 ","0.0187 ","0","0.3","0","0","575","900","900","0","0","0.000","0.28","0.02","0.01 ","113","80","80","0","0","0","575","575","524","0","524","0","0.000","900","0","0","0","100,000","100,000","0","900","376","0","100,000","376","38,130","100,000","575","0","100,000","575","0"
"0","0","0","0","0","0","0","0","0","85","100,000","100,000","0.923 ","0.1643 ","0.3732 ","0","0.53","0","0","573","730","730","0","0","0.000","0.15","0.37","0.13 ","25","85","85","0","0","0","573","573","453","1","453","1","0.000","730","0","0","0","100,000","100,000","100,000","730","276","0","100,000","276","20,100","100,000","573","0","100,000","573","0"
"0","0","0","0","0","0","0","0","0","22","100,000","0","1,286","0.5610 ","0.0534 ","1","0.58","0","0","573","849","849","0","0","0.000","0.52","0.05","0.10 ","31.9","22","22","0","0","0","573","573","474","0","474","0","0.000","849","0","0","0","100,000","100,000","0","849","375","0","100,000","375","47,880","100,000","573","0","100,000","573","0"
"0","0","0","0","0","0","0","0","0","78","100,000","100,000","1,309","0.5451 ","0.0217 ","1","0.53","0","0","569","829","829","0","0","0.000","0.51","0.02","1.59 ","54.9","78","78","0","0","0","569","569","454","8","454","8","0.000","829","0","0","0","100,000","100,000","100,000","829","367","0","100,000","367","42,960","100,000","569","0","100,000","569","0"
"0","0","0","0","0","0","0","0","0","8","100,000","100,000","2,098","0.8677 ","0.0393 ","1","0.85","0","0","557","925","925","0","0","0.000","0.81","0.04","0.01 ","56.9","8","8","0","0","0","557","557","467","0","467","0","0.000","925","0","0","0","100,000","100,000","0","925","458","0","100,000","458","59,690","100,000","557","0","100,000","557","0"
"0","0","0","0","0","100,000","1","0","0","79","100,000","100,000","0.652 ","0.2930 ","0.0451 ","0","0.32","0","1","553","784","784","0","100,000","0.000","0.27","0.05","0.06 ","22.7","79","79","0","1","1","553","553","492","0","492","0","0.000","784","0","0","0","100,000","100,000","0","784","292","0","100,000","292","18,010","100,000","553","0","100,000","553","0"
"1","0","0","0","0","0","0","0","0","32","100,000","100,000","0.472 ","0.0934 ","0.0085 ","0","0.1","0","0","545","754","754","0","0","0.180","0.09","0.01","0.22 ","31.3","32","32","0","0","0","546","545","476","1","476","1","0.180","754","0","0","0","100,000","100,000","100,000","754","277","0","100,000","277","53,720","99,820","545","0","100,000","545","0"
"0","0","0","0","0","0","0","0","0","18","100,000","0","8,081","34,788","0.0504 ","3","3.29","0","0","527","733","733","0","0","0.000","3.24","0.05","0.00 ","93.1","18","18","0","0","0","527","527","430","2","430","2","0.000","733","0","0","0","100,000","100,000","100,000","733","301","0","100,000","301","63,270","100,000","527","0","100,000","527","0"
"0","0","0","0","0","0","0","0","0","15","100,000","0","2,179","0.9485 ","0.1792 ","1","1.06","0","0","517","784","784","0","0","0.000","0.88","0.18","1.29 ","53.5","15","15","0","0","0","517","517","460","0","460","0","0.000","784","0","0","0","100,000","100,000","0","784","324","0","100,000","324","33,210","100,000","517","0","100,000","517","0"
"0","0","0","0","0","0","0","0","0","12","100,000","0","0.729 ","0.3281 ","0.1880 ","0","0.49","0","0","509","817","817","0","0","0.000","0.31","0.19","0.00 ","29.3","12","12","0","0","0","509","509","443","0","443","0","0.000","817","0","0","0","100,000","100,000","0","817","374","0","100,000","374","6,220","100,000","509","0","100,000","509","0"
"0","0","0","0","0","0","0","0","0","26","100,000","100,000","2,527","0.7610 ","0.0185 ","1","0.73","0","0","503","816","816","0","0","0.000","0.71","0.02","0.06 ","89.2","26","26","0","0","0","503","503","460","0","460","0","0.000","816","0","0","0","100,000","100,000","0","816","356","0","100,000","356","40,040","100,000","503","0","100,000","503","0"
"0","0","0","0","0","0","0","0","0","12","100,000","100,000","0.881 ","0.2335 ","0.0159 ","0","0.23","0","0","500","728","728","0","0","0.000","0.22","0.02","0.36 ","30.1","12","12","0","0","0","500","500","429","6","429","6","0.000","728","0","0","0","100,000","100,000","100,000","728","293","0","100,000","293","39,470","100,000","500","0","100,000","500","0"
"0","0","0","0","0","0","0","0","0","20","100,000","100,000","1,349","0.2295 ","0.0338 ","0","0.25","0","0","481","741","741","0","0","0.000","0.21","0.03","0.00 ","67.5","20","20","0","0","0","481","481","385","0","385","0","0.000","741","0","0","0","100,000","100,000","0","741","356","0","100,000","356","57,800","100,000","481","0","100,000","481","0"
"0","0","0","0","0","0","0","0","0","50","100,000","100,000","2,888","0.7251 ","0.0202 ","1","0.7","0","0","469","758","758","0","0","0.000","0.68","0.02","0.03 ","63.1","50","50","0","0","0","469","469","427","0","427","0","0.000","758","0","0","0","100,000","100,000","0","758","331","0","100,000","331","14,380","100,000","469","0","100,000","469","0"
"2","0","0","0","0","0","0","0","0","55","100,000","100,000","1,504","0.6571 ","0.0726 ","1","0.68","0","0","468","646","646","0","0","0.430","0.61","0.07","0.03 ","59.1","55","55","0","0","0","470","468","353","1","353","1","0.430","646","0","0","0","100,000","100,000","100,000","646","292","0","100,000","292","50,070","99,570","468","0","100,000","468","0"
"0","0","0","0","0","0","0","0","0","31","100,000","0","7,280","29,747","0.0685 ","3","2.84","0","0","464","652","652","0","0","0.000","2.77","0.07","0.00 ","61.9","31","31","0","0","0","464","464","404","0","404","0","0.000","652","0","0","0","100,000","100,000","0","652","248","0","100,000","248","46,970","100,000","464","0","100,000","464","0"
"0","0","0","0","0","0","0","0","0","67","100,000","100,000","1,839","0.4958 ","0.0225 ","0","0.48","0","0","456","764","764","0","0","0.000","0.46","0.02","0.01 ","43.4","67","67","0","0","0","456","456","406","1","406","1","0.000","764","0","0","0","100,000","100,000","100,000","764","357","0","100,000","357","40,660","100,000","456","0","100,000","456","0"
"0","0","0","0","0","0","0","0","0","29","100,000","0","1,898","0.3601 ","0.0062 ","0","0.34","0","0","451","733","733","0","0","0.000","0.34","0.01","0.03 ","56.1","29","29","0","0","0","451","451","424","1","424","1","0.000","733","0","0","0","100,000","100,000","100,000","733","308","0","100,000","308","36,430","100,000","451","0","100,000","451","0"
"0","0","0","0","0","0","0","0","0","30","100,000","0","0.271 ","0.1214 ","0.0142 ","0","0.13","0","0","445","673","673","0","0","0.000","0.11","0.01","0.39 ","26.1","30","30","0","0","0","445","445","362","0","362","0","0.000","673","0","0","0","100,000","100,000","0","673","311","0","100,000","311","34,530","100,000","445","0","100,000","445","0"
"0","0","0","0","0","0","0","0","0","30","100,000","0","3,878","17,227","0.0502 ","2","1.65","0","0","435","672","672","0","0","0.000","1.6","0.05","0.11 ","48.1","30","30","0","0","0","435","435","341","0","341","0","0.000","672","0","0","0","100,000","100,000","0","672","331","0","100,000","331","49,480","100,000","435","0","100,000","435","0"
"3","0","0","0","0","0","0","0","0","55","100,000","0","0.605 ","0.1287 ","0.0062 ","0","0.13","0","0","419","407","407","0","0","0.710","0.12","0.01","0.00 ","23.7","55","55","0","0","0","422","419","311","0","311","0","0.710","407","0","0","0","100,000","100,000","0","407","96","0","100,000","96","19,590","99,290","419","0","100,000","419","0"
"0","0","0","0","0","0","0","0","0","35","100,000","100,000","1,020","0.4362 ","0.0222 ","0","0.43","0","0","418","717","717","0","0","0.000","0.41","0.02","0.52 ","35.8","35","35","0","0","0","418","418","370","3","370","3","0.000","717","0","0","0","100,000","100,000","100,000","717","344","0","100,000","344","49,900","100,000","418","0","100,000","418","0"
"0","0","0","0","0","0","0","0","0","45","100,000","100,000","42,193","189,836","0.3544 ","18","18.03","0","0","388","643","643","0","0","0.000","17.68","0.35","0.34 ","62","45","45","0","0","0","388","388","352","0","352","0","0.000","643","0","0","0","100,000","100,000","0","643","291","0","100,000","291","69,840","100,000","388","0","100,000","388","0"
"0","0","0","0","0","0","0","0","0","32","100,000","0","0.103 ","0.0124 ","0.0011 ","0","0.01","0","0","383","490","490","0","0","0.000","0.01","0","0.00 ","10.1","32","32","0","0","0","383","383","366","0","366","0","0.000","490","0","0","0","100,000","100,000","0","490","124","0","100,000","124","16,070","100,000","383","0","100,000","383","0"
"1","0","0","0","0","0","0","0","0","30","100,000","100,000","1,318","0.5865 ","0.0820 ","1","0.63","0","0","381","628","628","0","0","0.260","0.55","0.08","0.98 ","26.4","30","30","0","0","0","382","381","358","1","358","1","0.260","628","0","0","0","100,000","100,000","100,000","628","269","0","100,000","269","29,790","99,740","381","0","100,000","381","0"
"0","0","0","0","0","0","0","0","0","156","100,000","100,000","1,672","0.4200 ","0.0172 ","0","0.41","0","0","358","583","583","0","0","0.000","0.39","0.02","0.08 ","37.5","156","156","0","0","0","358","358","331","1","331","1","0.000","583","0","0","0","100,000","100,000","100,000","583","251","0","100,000","251","46,380","100,000","358","0","100,000","358","0"
"0","0","0","0","0","0","0","0","0","53","100,000","0","0.092 ","0.0228 ","0.0054 ","0","0.03","0","0","352","455","455","0","0","0.000","0.02","0.01","0.01 ","47.2","53","53","0","0","0","352","352","347","0","347","0","0.000","455","0","0","0","100,000","100,000","0","455","108","0","100,000","108","22,670","100,000","352","0","100,000","352","0"
"0","0","0","0","0","0","0","0","0","85","100,000","100,000","4,046","17,068","0.0577 ","2","1.65","0","0","351","560","560","0","0","0.000","1.59","0.06","0.01 ","48.3","85","85","0","0","0","351","351","304","0","304","0","0.000","560","0","0","0","100,000","100,000","0","560","256","0","100,000","256","68,160","100,000","351","0","100,000","351","0"
"0","0","0","0","0","0","0","0","0","33","100,000","100,000","0.702 ","0.3160 ","0.0299 ","0","0.32","0","0","340","486","486","0","0","0.000","0.29","0.03","0.05 ","51.2","33","33","0","0","0","340","340","289","0","289","0","0.000","486","0","0","0","100,000","100,000","0","486","197","0","100,000","197","41,350","100,000","340","0","100,000","340","0"
"0","0","0","0","0","0","0","0","0","74","100,000","100,000","0.344 ","0.0353 ","0.0028 ","0","0.04","0","0","338","590","590","0","0","0.000","0.03","0","0.00 ","72.8","74","74","0","0","0","338","338","312","0","312","0","0.000","590","0","0","0","100,000","100,000","0","590","278","0","100,000","278","11,280","100,000","338","0","100,000","338","0"
"0","0","0","0","0","0","0","0","0","36","100,000","100,000","0.747 ","0.3342 ","0.0290 ","0","0.34","0","0","333","642","642","0","0","0.000","0.31","0.03","0.01 ","23.7","36","36","0","0","0","333","333","469","0","469","0","0.000","642","0","0","0","100,000","100,000","0","642","173","0","100,000","173","47,980","100,000","333","0","100,000","333","0"
"0","0","0","0","0","0","0","0","0","35","100,000","100,000","0.711 ","0.1027 ","0.0068 ","0","0.1","0","0","332","559","559","0","0","0.000","0.1","0.01","0.04 ","40.7","35","35","0","0","0","332","332","293","1","293","1","0.000","559","0","0","0","100,000","100,000","100,000","559","265","0","100,000","265","45,440","100,000","332","0","100,000","332","0"
"1","0","0","0","0","0","0","0","0","133","100,000","100,000","1,092","0.2613 ","0.0150 ","0","0.26","0","0","317","440","440","0","0","0.310","0.24","0.02","0.07 ","27.2","133","133","0","0","0","318","317","265","3","265","3","0.310","440","0","0","0","100,000","100,000","100,000","440","172","0","100,000","172","13,580","99,690","317","0","100,000","317","0"
"0","0","0","0","0","0","0","0","0","20","100,000","0","9,154","41,200","0.1442 ","4","3.98","0","0","316","401","401","0","0","0.000","3.84","0.14","0.43 ","49.9","20","20","0","0","0","316","316","262","1","262","1","0.000","401","0","0","0","100,000","100,000","100,000","401","138","0","100,000","138","65,410","100,000","316","0","100,000","316","0"
"0","0","0","0","0","0","0","0","0","29","100,000","0","1,376","0.3448 ","0.0101 ","0","0.33","0","0","315","449","449","0","0","0.000","0.32","0.01","0.00 ","70.9","29","29","0","0","0","315","315","279","0","279","0","0.000","449","0","0","0","100,000","100,000","0","449","170","0","100,000","170","47,440","100,000","315","0","100,000","315","0"
"0","0","0","0","0","0","0","0","0","13","100,000","100,000","0.089 ","0.0044 ","0.0009 ","0","0","0","0","302","328","328","0","0","0.000","0","0","0.00 ","7.5","13","13","0","0","0","302","302","295","0","295","0","0.000","328","0","0","0","100,000","100,000","0","328","33","0","100,000","33","12,140","100,000","302","0","100,000","302","0"
"0","0","0","0","0","0","0","0","0","24","100,000","100,000","1,485","0.5226 ","0.0134 ","0","0.5","0","0","293","459","459","0","0","0.000","0.49","0.01","0.44 ","55.9","24","24","0","0","0","293","293","231","0","231","0","0.000","459","0","0","0","100,000","100,000","0","459","228","0","100,000","228","36,810","100,000","293","0","100,000","293","0"
"0","0","0","0","0","0","0","0","0","19","100,000","100,000","0.294 ","0.0144 ","0.0012 ","0","0.01","0","0","270","423","423","0","0","0.000","0.01","0","0.02 ","10.6","19","19","0","0","0","270","270","233","0","233","0","0.000","423","0","0","0","100,000","100,000","0","423","190","0","100,000","190","9,260","100,000","270","0","100,000","270","0"
"0","0","0","0","0","0","0","0","0","37","100,000","0","0.157 ","0.0555 ","0.0109 ","0","0.06","0","0","265","434","434","0","0","0.000","0.05","0.01","0.89 ","25.1","37","37","0","0","0","265","265","235","2","235","2","0.000","434","0","0","0","100,000","100,000","100,000","434","197","0","100,000","197","31,940","100,000","265","0","100,000","265","0"
"0","0","0","0","0","0","0","0","0","99","100,000","100,000","0.271 ","0.1134 ","0.0172 ","0","0.12","0","0","265","473","473","0","0","0.000","0.11","0.02","0.03 ","24.5","99","99","0","0","0","265","265","279","3","279","3","0.000","473","0","0","0","100,000","100,000","100,000","473","191","0","100,000","191","33,950","100,000","265","0","100,000","265","0"
"0","0","0","0","0","0","0","0","0","29","100,000","0","6,595","25,953","0.0515 ","2","2.47","0","0","259","435","435","0","0","0.000","2.42","0.05","0.00 ","36.3","29","29","0","0","0","259","259","248","1","248","1","0.000","435","0","0","0","100,000","100,000","100,000","435","186","0","100,000","186","50,110","100,000","259","0","100,000","259","0"
"0","0","0","0","0","0","0","0","0","71","100,000","100,000","1,565","0.7043 ","0.0537 ","1","0.71","0","0","257","331","331","0","0","0.000","0.66","0.05","0.35 ","47","71","71","0","0","0","257","257","235","0","235","0","0.000","331","0","0","0","100,000","100,000","0","331","96","0","100,000","96","51,900","100,000","257","0","100,000","257","0"
"0","0","0","0","0","0","0","0","0","54","100,000","100,000","1,218","0.4200 ","0.0355 ","0","0.43","0","0","250","432","432","0","0","0.000","0.39","0.04","0.06 ","39.2","54","54","0","0","0","250","250","234","2","234","2","0.000","432","0","0","0","100,000","100,000","100,000","432","196","0","100,000","196","53,630","100,000","250","0","100,000","250","0"
"0","0","0","0","0","0","0","0","0","14","100,000","100,000","1,687","0.7067 ","0.0408 ","1","0.7","0","0","247","392","392","0","0","0.000","0.66","0.04","0.30 ","41","14","14","0","0","0","247","247","220","4","220","4","0.000","392","0","0","0","100,000","100,000","100,000","392","168","0","100,000","168","43,070","100,000","247","0","100,000","247","0"
"3","0","0","0","0","100,000","1","0","0","65","100,000","100,000","1,744","0.5569 ","0.0302 ","1","0.55","0","1","239","403","403","0","100,000","1,240","0.52","0.03","0.03 ","42.1","65","65","0","1","1","242","239","218","0","218","0","1,240","403","0","0","0","100,000","100,000","0","403","185","0","100,000","185","29,830","98,760","239","0","100,000","239","0"
"0","0","0","0","0","0","0","0","0","19","100,000","0","0.425 ","0.0588 ","0.0055 ","0","0.06","0","0","232","344","344","0","0","0.000","0.05","0.01","0.00 ","37.5","19","19","0","0","0","232","232","205","0","205","0","0.000","344","0","0","0","100,000","100,000","0","344","139","0","100,000","139","8,730","100,000","232","0","100,000","232","0"
"0","0","0","0","0","0","0","0","0","27","100,000","0","1,827","0.6238 ","0.0256 ","1","0.61","0","0","227","367","367","0","0","0.000","0.58","0.03","0.00 ","35.8","27","27","0","0","0","227","227","233","0","233","0","0.000","367","0","0","0","100,000","100,000","0","367","134","0","100,000","134","15,720","100,000","227","0","100,000","227","0"
"0","0","0","0","0","0","0","0","0","32","100,000","100,000","0.324 ","0.0151 ","0.0015 ","0","0.02","0","0","223","257","257","0","0","0.000","0.01","0","0.01 ","26.5","32","32","0","0","0","223","223","139","0","139","0","0.000","257","0","0","0","100,000","100,000","0","257","118","0","100,000","118","8,650","100,000","223","0","100,000","223","0"
"0","0","0","0","0","0","0","0","0","29","100,000","100,000","2,011","0.6083 ","0.0642 ","1","0.63","0","0","206","286","286","0","0","0.000","0.57","0.06","0.63 ","45.2","29","29","0","0","0","206","206","147","0","147","0","0.000","286","0","0","0","100,000","100,000","0","286","139","0","100,000","139","16,840","100,000","206","0","100,000","206","0"
"1","0","0","0","0","0","0","0","0","42","100,000","100,000","1,119","0.5038 ","0.1307 ","0","0.6","0","0","204","303","303","0","0","0.490","0.47","0.13","0.68 ","25.1","42","42","0","0","0","205","204","162","1","162","1","0.490","303","0","0","0","100,000","100,000","100,000","303","140","0","100,000","140","42,160","99,510","204","0","100,000","204","0"
"0","0","0","0","0","0","0","0","0","9","100,000","100,000","0.005 ","0.0002 ","0.0002 ","0","0","0","0","200","226","226","0","0","0.000","0","0","0.02 ","0","9","9","0","0","0","200","200","199","0","199","0","0.000","226","0","0","0","100,000","100,000","0","226","27","0","100,000","27","2,610","100,000","200","0","100,000","200","0"
"0","0","0","0","0","0","0","0","0","5","100,000","0","1,570","0.2792 ","0.0070 ","0","0.27","0","0","200","356","356","0","0","0.000","0.26","0.01","0.00 ","34.7","5","5","0","0","0","200","200","184","0","184","0","0.000","356","0","0","0","100,000","100,000","0","356","172","0","100,000","172","19,890","100,000","200","0","100,000","200","0"
"0","0","0","0","0","0","0","0","0","12","100,000","100,000","0.020 ","0.0032 ","0.0022 ","0","0.01","0","0","194","282","282","0","0","0.000","0","0","0.46 ","5.6","12","12","0","0","0","194","194","169","1","169","1","0.000","282","0","0","0","100,000","100,000","100,000","282","112","0","100,000","112","17,180","100,000","194","0","100,000","194","0"
"0","0","0","0","0","0","0","0","0","28","100,000","100,000","0.161 ","0.0213 ","0.0036 ","0","0.02","0","0","175","241","241","0","0","0.000","0.02","0","0.00 ","4.9","28","28","0","0","0","175","175","135","0","135","0","0.000","241","0","0","0","100,000","100,000","0","241","106","0","100,000","106","1,940","100,000","175","0","100,000","175","0"
"0","0","0","0","0","0","0","0","0","8","100,000","0","1,153","0.0070 ","0.0001 ","0","0.01","0","0","168","168","168","0","0","0.000","0.01","0","0.00 ","14.6","8","8","0","0","0","168","168","166","0","166","0","0.000","168","0","0","0","100,000","100,000","0","168","2","0","100,000","2","36,510","100,000","168","0","100,000","168","0"
"0","0","0","0","0","0","0","0","0","46","100,000","0","0.442 ","0.0831 ","0.0710 ","0","0.15","0","0","165","286","286","0","0","0.000","0.08","0.07","0.00 ","5.3","46","46","0","0","0","165","165","158","0","158","0","0.000","286","0","0","0","100,000","100,000","0","286","128","0","100,000","128","33,020","100,000","165","0","100,000","165","0"
"0","0","0","0","0","0","0","0","0","22","100,000","100,000","5,390","17,774","0.0386 ","2","1.69","0","0","164","223","223","0","0","0.000","1.66","0.04","0.11 ","47.3","22","22","0","0","0","164","164","107","1","107","1","0.000","223","0","0","0","100,000","100,000","100,000","223","115","0","100,000","115","62,510","100,000","164","0","100,000","164","0"
"0","0","0","0","0","0","0","0","0","7","100,000","100,000","0.175 ","0.0194 ","0.0032 ","0","0.02","0","0","155","267","267","0","0","0.000","0.02","0","0.02 ","5","7","7","0","0","0","155","155","148","1","148","1","0.000","267","0","0","0","100,000","100,000","100,000","267","118","0","100,000","118","24,890","100,000","155","0","100,000","155","0"
